12851857	614873	2003 07
12854077	609423	2003 07
12858175	300448	2003 07
12858176	604931	2003 07
12858291	608030	2003 07
12858292	603233	2003 07
12865991	601680	2003 07
12865992	606408	2003 07
12868467	212780	2003 07
12868469	259775	2003 07
12869766	608516	2003 07
12872122	604387	2003 07
12872123	602088	2003 07
12872255	608093	2003 07
12872815	203500	2003 07
12872843	300438	2003 07
12873855	270550	2003 07
12873860	609560	2003 07
12874406	270800	2003 07
12874407	126200	2003 07
12878321	607748	2003 07
12879365	617749	2003 07
12880440	209500	2003 07
12881446	617936	2003 07
12881489	242100	2003 07
12881489	606545	2003 07
12881513	609220	2003 07
12881724	208000	2003 07
12884427	607078	2003 07
12884428	184095	2003 07
12884430	300558	2003 07
12888983	256300	2003 07
12890928	188000	2003 08
12891548	600803	2003 08
12891668	607822	2003 08
12891677	611942	2003 08
12891678	118700	2003 08
12893780	227650	2003 08
12894106	228550	2003 08
12897212	609227	2003 08
12897778	601626	2003 08
12898573	608516	2003 08
12900791	101200	2003 08
12900792	143100	2003 08
12900905	109400	2003 08
12900906	186000	2003 08
12900909	218040	2003 08
12904520	613791	2003 08
12905014	212065	2003 08
12905015	500007	2003 08
12905488	249100	2003 08
12908099	166710	2003 08
12913067	246560	2003 08
12913070	608612	2003 08
12913211	601104	2003 08
12915450	145750	2003 08
12915455	158900	2003 08
12915457	610424	2003 08
12915462	223100	2003 08
12915468	235200	2003 08
12915477	245660	2003 08
12915478	601277	2003 08
12915525	103780	2003 08
12915654	601198	2003 08
12915669	166710	2003 08
12915833	143465	2003 08
12916015	127400	2003 08
12917333	201750	2003 08
12920062	115200	2003 08
12920063	176270	2003 08
12920070	120435	2003 08
12920074	146300	2003 08
12920075	300455	2003 08
12920076	608194	2003 08
12923531	614076	2003 08
12923864	600138	2003 08
12923867	222448	2003 08
12925204	609352	2003 08
12925374	606889	2003 08
12925462	609620	2003 08
12925575	249500	2003 08
12925575	604218	2003 08
12925875	256000	2003 08
12927424	212112	2003 08
12927431	212112	2003 08
12928484	220110	2003 08
12928496	314250	2003 08
12928861	607154	2003 08
12928894	607115	2003 08
12930927	608115	2003 08
12930928	608115	2003 08
1293382	210210	1992 01
12933953	170500	2003 08
12934195	607948	2003 08
12934195	614372	2003 08
12939326	609508	2003 08
12939431	604004	2003 08
12939657	129400	2003 08
12939657	604292	2003 08
12941782	256450	2003 08
12944331	181500	2003 08
12944416	605670	2003 08
12944418	176270	2003 08
12944421	114480	2003 08
12944565	614837	2003 08
12948523	610168	2003 09
12948741	238970	2003 09
12949534	612371	2003 09
12949967	270400	2003 09
12950348	605041	2003 09
12952869	266280	2003 09
12953260	606324	2003 09
12953268	602481	2003 09
12953268	605751	2003 09
12955715	248360	2003 09
12955764	172800	2003 09
12955765	268305	2003 09
12958596	608106	2003 09
12958597	254780	2003 09
12960215	226980	2003 09
12960217	153100	2003 09
12960219	204100	2003 09
12961049	151210	2003 09
12966029	608840	2003 09
12966518	226900	2003 09
12966525	272120	2003 09
12966533	300960	2003 09
12970144	235555	2003 09
12970298	219050	2003 09
12970315	188550	2003 09
12970316	260370	2003 09
12970318	174800	2003 09
12970845	602668	2003 09
12973351	614083	2003 09
12973667	228600	2003 09
12974739	613243	2003 09
12974740	246560	2003 09
12975303	160500	2003 09
12975342	610168	2003 09
12978172	105210	1952 09
1301135	613731	1992 04
1301146	309548	1992 05
1301187	261600	1992 01
1301192	607616	1992 01
1301207	312170	1992 01
1301935	259730	1992 01
1301945	208400	1992 01
1301992	520000	1992 04
1302000	613038	1992 04
1302001	103050	1992 04
1302002	160900	1992 04
1302003	303100	1992 05
1302009	146200	1992 05
1302020	303800	1992 07
1302030	106210	1992 08
1302033	104300	1992 08
1302608	162200	1992 12
1302608	193520	1992 12
1302614	613731	1992 12
1303177	309900	1992 06
1303211	309900	1992 08
1303212	616093	1992 08
1303233	160900	1992 06
1303235	310600	1992 06
1303258	303350	1992 10
1303258	307000	1992 10
1303262	312300	1992 10
1303271	304800	1992 10
1303273	502000	1992 12
1303281	118220	1992 12
1303286	253700	1992 12
1303287	502000	1992 12
1303288	502000	1992 12
1303619	125595	1992 02
1307245	310600	1992 10
1310898	168300	1992 03
1310900	160900	1992 02
1311149	105120	1992 02
13130483	118600	2003 09
1315718	105120	1992 05
1316610	175100	1992 05
1316765	168300	1992 05
1317264	613659	1992 06
1319835	114500	1992 07
1321431	194070	1992 07
1322359	105120	1992 07
1324223	175100	1992 08
1333717	231005	1992 10
1334370	106210	1992 12
1334371	149400	1992 12
13373182	161200	1956 11
1338765	204000	1992 01
1338905	194080	1992 08
1338906	194080	1992 08
1341413	265120	1992 02
1345170	222600	1992 11
1345916	264600	1992 01
1346338	600072	1992 02
1346584	171400	1992 02
1346616	251000	1992 02
13469157	303900	1957 01
1346923	160900	1992 02
1346924	160900	1992 02
1346925	160900	1992 02
1347148	193500	1992 02
1347149	193500	1992 02
1347397	160900	1992 03
13479831	617936	1957 12
1348478	306900	1992 03
1349071	161400	1992 04
1349102	603956	1992 05
1349106	118220	1992 05
1350678	613779	1992 06
1351039	105210	1992 05
1352269	105150	1992 06
1352273	130050	1992 06
1353055	193100	1992 07
1353411	137800	1992 08
1353939	171400	1992 09
1353940	166200	1992 09
1356229	304800	1992 09
1356785	130650	1992 07
1357300	617347	1992 10
1357455	306700	1992 10
1357595	608643	1992 10
1357662	276600	1992 10
1359500	277180	1992 12
1360057	617347	1992 11
1360061	617347	1992 11
1360062	617347	1992 11
1360084	192430	1992 11
1360090	520000	1992 12
1360941	535000	1992 01
1361190	201450	1992 12
1361371	305000	1992 12
1363809	137440	1992 04
1363810	137440	1992 04
1363812	201810	1992 07
1363881	158900	1992 09
13665382	203450	1959 07
13679528	245590	2003 09
13680361	178500	2003 09
13680526	604717	2003 09
13703570	165300	1961 05
1370449	615615	1992 01
1370874	172800	1992 02
1371116	611721	1992 02
1371279	273800	1992 02
1371509	613546	1992 03
1372102	278700	1992 03
1372469	278800	1992 04
1372711	131760	1992 03
1375392	219700	1992 05
13762977	185000	1961 07
1376329	172800	1992 06
13764666	240800	1960 10
13782143	268150	1961 01
1379415	551000	1992 08
1379744	160800	1992 08
1379744	255700	1992 08
1380725	113800	1992 08
1381287	113800	1992 09
1381288	113800	1992 09
1382994	612300	1992 10
1383763	502000	1992 09
13839882	276300	1959 09
1384322	613179	1992 10
1384325	172800	1992 11
13849708	607078	1959 08
1386609	601859	1992 08
13871358	301900	1962 01
13885465	100800	1961 09
1390948	268800	1992 10
1391962	617948	1992 10
13953230	113100	1963 02
13992648	137440	1962 10
1401055	614379	1992 10
1401057	274500	1992 10
14025138	247420	1963 05
1402641	142680	1992 10
14043746	112500	1963 07
1405472	245050	1992 01
14059288	116200	1963 08
1409688	303800	1992 10
1409720	146300	1992 10
1409720	241500	1992 10
1409720	241510	1992 10
14136829	609049	1963 12
1415215	303900	1992 10
1415219	535000	1992 10
14159881	200700	1964 01
1416801	600274	1992 09
1417780	312060	1992 10
1417830	535000	1992 09
14213465	255125	1964 10
1421379	222800	1992 11
14230113	300600	1964 04
14234962	184840	1964 06
14243382	303900	1964 12
14250395	203400	1964 12
1427770	243400	1992 09
1429602	200610	1992 11
14299791	108300	1965 06
1430088	202010	1992 11
1430199	231680	1992 11
14339001	232800	1965 05
14347873	613118	1965 06
1436530	256000	1992 11
1439789	600072	1992 10
1439810	200100	1992 11
1444917	108300	1992 11
14452137	312920	1962 03
1449176	155100	1992 11
1449769	535000	1992 08
14504330	616326	2003 09
14504341	188580	2003 09
14505273	602668	2003 09
14506132	158900	2003 09
14507768	133780	2003 09
14508504	309583	2003 09
14508706	181000	2003 09
14508707	228600	2003 09
14508708	600363	2003 09
14508709	608236	2003 09
14508710	600363	2003 09
14510823	604364	2003 09
14512963	601369	2003 09
14512969	604219	2003 09
14513299	201750	2003 09
14513299	207410	2003 09
14517542	604168	2003 10
14517948	187500	2003 10
14517949	117550	2003 10
14518066	164280	2003 10
14518070	158350	2003 10
14519683	158900	2003 10
14520415	615985	2003 10
14520662	608358	2003 10
14523039	608567	2003 10
14523047	612132	2003 10
14523231	112600	2003 10
14523375	607155	2003 10
14525793	193400	2003 10
14527998	277700	2003 10
14532329	209880	2003 10
14532331	181500	2003 10
14532331	604906	2003 10
14534339	608232	2003 10
1453438	183900	1992 11
1454832	615558	1992 12
14556008	601238	2003 10
14556245	300472	2003 10
14557183	613105	2003 10
14557425	240300	2003 10
14557433	609734	2003 10
14557470	300582	2003 10
14557492	608175	2003 10
14557577	256000	2003 10
14557581	606438	2003 10
14557582	607822	2003 10
14558082	180300	2003 10
14559215	600994	2003 10
14561704	182230	2003 10
14561710	603233	2003 10
14562173	122400	2003 10
14564151	259775	2003 10
14564207	615465	2003 10
14564217	101600	2003 10
14564219	277300	2003 10
14564667	302350	2003 10
14564668	248900	2003 10
14566051	612922	2003 10
14566336	608233	2003 10
14566559	209880	2003 10
14566705	603896	2003 10
14567970	607482	2003 10
14567970	612158	2003 10
14569098	162000	2003 10
14569126	276902	2003 10
14570705	609533	2003 10
14570706	104300	2003 10
14570706	168600	2003 10
14570709	162000	2003 10
14570709	603860	2003 10
14570709	609886	2003 10
14570714	603075	2003 10
14571188	609423	2003 10
14571262	266510	2003 10
14571271	117550	2003 10
14571272	604625	2003 10
14571277	168550	2003 10
14573733	614837	2003 10
14574005	276300	2003 10
14574644	601596	2003 10
14574646	608716	2003 10
14576042	261000	2003 10
14577675	212780	2003 10
14578453	180300	2003 10
14581620	610829	2003 10
14581671	606798	2003 10
14582139	608516	2003 10
14583441	104300	2003 10
14583443	235400	2003 10
14585638	188400	2003 10
14585638	192430	2003 10
14585638	217095	2003 10
14585935	608266	2003 10
14585940	608266	2003 10
1458725	604290	1992 05
14593171	605543	2003 11
14593431	164230	2003 11
14593433	608516	2003 11
14595441	135700	2003 11
14595656	256000	2003 11
14595660	601104	2003 11
14598164	600881	2003 11
14602880	615617	2003 11
14605872	162200	2003 11
14606043	608323	2003 11
14607454	108900	2003 11
14607454	217095	2003 11
14607454	614435	2003 11
14608356	180300	2003 11
14608649	209880	2003 11
14609921	607921	2003 11
14610718	612244	2003 11
14613965	611162	2003 11
14613970	266600	2003 11
14614460	167000	2003 11
14615110	612922	2003 11
14615374	616004	2003 11
14616769	614081	2003 11
14617013	188055	2003 11
14617756	600955	2003 11
14618419	612635	2003 11
14622600	608898	2003 11
14623725	613697	2003 11
14623738	600513	2003 11
14623910	608556	2003 11
14624391	603284	2003 11
14624414	603592	2003 11
14627682	248370	2003 11
14627691	116200	2003 11
14628289	248250	2003 11
1463005	545000	1992 12
1463007	535000	1992 12
1463018	166200	1992 12
14630905	194190	2003 11
14630978	614866	2003 11
14630978	614867	2003 11
14632188	601606	2003 11
14632188	605041	2003 11
14634647	158900	2003 11
14634647	158901	2003 11
14634649	309500	2003 11
14635100	162200	2003 11
14635101	120435	2003 11
14635103	271980	2003 11
14635105	309400	2003 11
14636357	613729	2003 11
1463763	502000	1992 12
14638541	608808	2003 11
14638969	607236	2003 11
14638971	606324	2003 11
14638973	607677	2003 11
14639526	182290	2003 11
14639529	608354	2003 11
14639529	608355	2003 11
14643120	270960	2003 12
14644237	125250	2003 12
14645199	130650	2003 12
14645206	152700	2003 12
14645853	608320	2003 12
14647208	607155	2003 12
14647275	602390	2003 12
14647276	608097	2003 12
14652796	606612	2003 12
14654843	610188	2003 12
14655203	220150	2003 12
14656880	122700	2003 12
14657345	608175	2003 12
14657422	614395	2003 12
14657427	614395	2003 12
14657428	270450	2003 12
14660611	601493	2003 12
14660746	613506	2003 12
14661080	216400	2003 12
14661163	300523	2003 12
14662268	601493	2003 12
14662653	114480	2003 12
14662654	611038	2003 12
14662655	278720	2003 12
14663035	608358	2003 12
14663054	200150	2003 12
14667076	104290	2003 12
14670928	605724	2003 12
14671162	202110	2003 12
14671240	614024	2003 12
14672344	239000	2003 12
14673469	614023	2003 12
14673472	125700	2003 12
14673476	612556	2003 12
14674887	248300	2003 12
14675180	612138	2003 12
14676051	605361	2003 12
14676148	609620	2003 12
14676472	600994	2003 12
14678799	609308	2003 12
14678799	613818	2003 12
14679589	134610	2003 12
14679597	235730	2003 12
14681301	600807	2003 12
14681304	601367	2003 12
14681306	188400	2003 12
14681825	608380	2003 12
14681828	306955	2003 12
14681881	604320	2003 12
14681889	270750	2003 12
14681890	608810	2003 12
14681907	181500	2003 12
1468449	309400	1992 10
1468459	304110	1992 11
14684682	600376	2003 12
14684684	604717	2003 12
14684688	204650	2003 12
14684690	608747	2003 12
14684695	132400	2003 12
14684697	215140	2003 12
14684701	106260	2003 12
14684701	129400	2003 12
14693719	609975	2003 12
14694043	605361	2003 12
14694201	611162	2003 12
14695530	256550	2003 12
14695531	193300	2003 12
14695535	267750	2003 12
14695536	261000	2003 12
14699430	143465	2003 12
14699509	615970	2003 12
14699510	606764	2003 12
14700667	148210	2004 01
14702087	608415	2004 01
14702261	143465	2004 01
14704187	227220	2004 01
14704431	610896	2004 01
14705979	271150	2004 01
14709596	181500	2004 01
14709599	608540	2004 01
14711346	253300	2004 01
14711733	258660	2004 01
14718298	136880	2004 01
14718703	271930	2004 01
14718706	270550	2004 01
14718708	270550	2004 01
1472057	613038	1992 12
1472060	103900	1992 12
14722581	132900	2004 01
14722913	606574	2004 01
14722918	300004	2004 01
14722918	300215	2004 01
14724820	222900	2004 01
14727154	601884	2004 01
14727179	603776	2004 01
14729820	256000	2004 01
14729835	607078	2004 01
14729836	186100	2004 01
14729838	303400	2004 01
14729840	151210	2004 01
14730409	609162	2004 01
14730434	256000	2004 01
14732903	602473	2004 01
14733962	617882	2004 01
14735163	175100	2004 01
14735582	113100	2004 01
14739680	606664	2004 01
14740318	601559	2004 01
14740321	605472	2004 01
14742428	248600	2004 01
14745065	270700	2004 01
14755216	500008	2004 02
14755443	181500	2004 02
14755465	313400	2004 02
14755468	184095	2004 02
14755477	107480	2004 02
14755719	127750	2004 02
14755720	168601	2004 02
14757859	604273	2004 02
14757860	603041	2004 02
14757862	603553	2004 02
14757865	119300	2004 02
14757865	119500	2004 02
14758361	201750	2004 02
14758361	613571	2004 02
14760273	614424	2004 02
14760488	613695	2004 02
14762184	615961	2004 02
14764528	601977	2004 02
14764776	274700	2004 02
14765194	122700	2004 02
14765194	607473	2004 02
14767469	219080	2004 02
14770181	606002	2004 02
14770184	601367	2004 02
1478624	136680	1992 01
1486040	182900	1992 11
14871915	120435	2004 02
14872014	104300	2004 02
14872406	273395	2004 02
1487250	176270	1992 11
1487757	600334	1992 12
1487757	608807	1992 12
14961451	606574	2004 02
14962443	204100	2004 02
14963808	300495	2004 02
14967777	545000	2004 02
1496983	130050	1992 09
14970843	276901	2004 02
14970844	175200	2004 02
14973191	151400	2004 02
14973778	608540	2004 02
14973782	608540	2004 02
14974080	170650	2004 02
14974090	257850	2004 02
14976160	608654	2004 02
14978182	235400	2004 02
14978182	609814	2004 02
14979495	607948	2004 02
14981189	606658	2004 02
14981520	270685	2004 02
14981520	600794	2004 02
14981714	615816	2004 02
14981724	600462	2004 02
14981729	257850	2004 02
14982873	602390	2004 02
14985373	131100	2004 02
14985375	133020	2004 02
14985377	300491	2004 02
14985389	607136	2004 02
14985390	608647	2004 02
14988808	608611	2004 02
14991055	108720	2004 03
14991055	108721	2004 03
14991055	150250	2004 03
14991055	272460	2004 03
14991056	144250	2004 03
14991829	260540	2004 03
14994228	166700	2004 03
14994245	158320	2004 03
14997421	117550	2004 03
14997421	130650	2004 03
14997422	171200	2004 03
14999562	614081	2004 03
15001591	147950	2004 03
15001591	308700	2004 03
15001631	188580	2004 03
15004558	300166	2004 03
15004559	609136	2004 03
15005845	601198	2004 03
15007391	181500	2004 03
15015129	276901	2004 03
15015131	600652	2004 03
15016762	108985	2004 03
15016766	600881	2004 03
15016963	114500	2004 03
15016963	211980	2004 03
15021985	608673	2004 03
15023809	104300	2004 03
15024124	613752	2004 03
15024647	228550	2004 03
15024691	601813	2004 03
15024692	259420	2004 03
15024693	613013	2004 03
15024694	309500	2004 03
15024723	187300	2004 03
15024724	600143	2004 03
15024725	613835	2004 03
15024725	613843	2004 03
15024727	261100	2004 03
15025726	601457	2004 03
15025728	137750	2004 03
15028672	610381	2004 03
15028672	613757	2004 03
15028761	613721	2004 03
15029481	143100	2004 03
15031030	175050	2004 03
15032977	168000	2004 03
15032981	607948	2004 03
1503398	114500	1992 05
15034579	312750	2004 03
15034582	167320	2004 03
15037712	162400	2004 03
15037715	236670	2004 03
15037716	188580	2004 03
15037865	601665	2004 03
15042511	608615	2004 03
15042513	210370	2004 03
15044640	610921	2004 03
15044642	613090	2004 03
15044805	606854	2004 03
15048886	500002	2004 03
15048894	607745	2004 03
15051220	614195	2004 03
15051636	220400	2004 03
15052268	208085	2004 03
15052269	610988	2004 03
15054835	311360	2004 04
15054839	228550	2004 04
15054843	129600	2004 04
15057820	608579	2004 04
15057979	212138	2004 04
1505981	176270	1992 08
15060097	601634	2004 04
15060098	104300	2004 04
15060111	606346	2004 04
15060112	608627	2004 04
15060842	201300	2004 04
15064763	609260	2004 04
15065015	181500	2004 04
15070570	611880	2004 04
15070683	202400	2004 04
15070960	125853	2004 04
15071125	143470	2004 04
15073379	608584	2004 04
15074367	600143	2004 04
15074367	610951	2004 04
15077197	276300	2004 04
15077201	225320	2004 04
15077300	165720	2004 04
15079002	608643	2004 04
15079006	608930	2004 04
15079010	600512	2004 04
15079030	116860	2004 04
15081654	161400	2004 04
15083169	601003	2004 04
15086549	612318	2004 04
15086578	186580	2004 04
15086899	300009	2004 04
15087508	605909	2004 04
15090652	600852	2004 04
1509262	613038	1992 08
1509263	613038	1992 08
15094734	303700	2004 04
15098239	177850	2004 04
15098240	143095	2004 04
15099026	606159	2004 04
15103714	108145	2004 04
15103716	600462	2004 04
15103726	200110	2004 04
15105459	607313	2004 04
15106121	602433	2004 04
15106122	613792	2004 04
15106123	147891	2004 04
15107842	608779	2004 04
15108121	137750	2004 04
15108122	600462	2004 04
15108203	164200	2004 04
15108204	272800	2004 04
15108212	614073	2004 04
15108279	259720	2004 04
15108280	601110	2004 04
15111592	122200	2004 04
15111628	301200	2004 04
15111675	609200	2004 04
15114530	608688	2004 04
15114531	223100	2004 04
15115761	601104	2004 04
15115768	613060	2004 04
15115830	606176	2004 04
15115830	610582	2004 04
15117819	612474	2004 05
15118073	211980	2004 05
15118125	211980	2004 05
1511990	227650	1992 08
15121718	206100	2004 05
15121768	175200	2004 05
15121773	202300	2004 05
15121775	608728	2004 05
15121777	209880	2004 05
15121778	300000	2004 05
15121779	235730	2004 05
15121789	613153	2004 05
15122253	158590	2004 05
15122254	606595	2004 05
15122254	608634	2004 05
15122512	608681	2004 05
15122701	172700	2004 05
15122708	602771	2004 05
15122711	203700	2004 05
15123604	600320	2004 05
15123648	163800	2004 05
15124102	304110	2004 05
15124103	166260	2004 05
15126527	174800	2004 05
15126564	269700	2004 05
15128933	600081	2004 05
15133510	617004	2004 05
15133511	211900	2004 05
1513473	160900	1992 09
15136674	608358	2004 05
15136675	609260	2004 05
15136966	300510	2004 05
15137946	615983	2004 05
15138456	142623	2004 05
15138458	152700	2004 05
15138885	614111	2004 05
15138899	609583	2004 05
15141091	605192	2004 05
15141091	608389	2004 05
15142123	185020	2004 05
15142123	609153	2004 05
15144424	605751	2004 05
15146185	122470	2004 05
15146186	122470	2004 05
15146389	192950	2004 05
15146390	602875	2004 05
15146459	614887	2004 05
15146463	113650	2004 05
15148145	613205	2004 05
15148656	608776	2004 05
15148657	182290	2004 05
15149494	146550	2004 05
15150777	220290	2004 05
15151508	232200	2004 05
15151509	211400	2004 05
15153543	152700	2004 05
15154112	158900	2004 05
15154114	300352	2004 05
15154117	188890	2004 05
15159330	609620	2004 05
15159330	609621	2004 05
15159495	602481	2004 05
15159511	607174	2004 05
15161766	609968	2004 05
15162124	301500	2004 05
15162322	309549	2004 05
15163896	607624	2004 05
15164285	612624	2004 05
15166289	304110	2004 05
15168106	122470	2004 05
15168109	212350	2004 05
15168325	613778	2004 05
15173247	600886	2004 06
15173247	606159	2004 06
15173247	615604	2004 06
15173250	612923	2004 06
15173254	154800	2004 06
15174025	104290	2004 06
15175273	144250	2004 06
15175440	235200	2004 06
15177557	415000	2004 06
1517763	158590	1992 05
15178757	600919	2004 06
15180870	185000	2004 06
15180870	608885	2004 06
15181070	188550	2004 06
15181077	269700	2004 06
15181077	608594	2004 06
15184283	603830	2004 06
15184617	266510	2004 06
15184630	545000	2004 06
15184641	161400	2004 06
15184899	181500	2004 06
15185169	300850	2004 06
15190254	502000	2004 06
15192806	608804	2004 06
15194512	614546	2004 06
15194948	151050	2004 06
1519651	140350	1992 09
15197400	181500	2004 06
15197400	604906	2004 06
15197604	614895	2004 06
15199380	609755	2004 06
15199523	251200	2004 06
15200506	309510	2004 06
15200509	175200	2004 06
15200511	277300	2004 06
15200513	106260	2004 06
15200513	129400	2004 06
1520078	181405	1992 09
15205993	118220	2004 06
15205993	162500	2004 06
15208270	613784	2004 06
15208626	604271	2004 06
15208781	180300	2004 06
15210883	609161	2004 06
15210948	165720	2004 06
15211439	611590	2004 06
15211654	130070	2004 06
15212652	188580	2004 06
15214000	608681	2004 06
15214004	608013	2004 06
15214011	154500	2004 06
15214013	249700	2004 06
15214016	256000	2004 06
15215304	300607	2004 06
15215484	614160	2004 06
15215498	143095	2004 06
15216552	176450	2004 06
15218000	615555	2004 06
15220035	613571	2004 06
15220211	612362	2004 06
15220921	616395	2004 06
15221447	256030	2004 06
15221448	311200	2004 06
15221449	601317	2004 06
15223798	135700	2004 06
15229186	103780	2004 07
15229186	608516	2004 07
152321	222800	1978 11
15234147	258100	2004 07
15235019	174900	2004 07
15235021	137215	2004 07
15235024	101000	2004 07
15235025	600807	2004 07
15235026	220110	2004 07
15235026	256000	2004 07
15235027	204700	2004 07
15235028	608104	2004 07
15235030	158320	2004 07
15235037	214800	2004 07
15235604	610168	2004 07
15236319	215400	2004 07
15236414	253280	2004 07
15239083	211600	2004 07
15240592	146110	2004 07
15240615	163950	2004 07
15240620	131100	2004 07
15241480	301900	2004 07
15247916	600320	2004 07
15248095	182601	2004 07
15249642	614307	2004 07
15253947	300257	2004 07
15254010	235200	2004 07
15254018	194070	2004 07
15257456	610092	2004 07
15257456	610093	2004 07
15257518	613675	2004 07
15258581	254770	2004 07
15258582	612712	2004 07
15258860	600151	2004 07
15260953	128235	2004 07
15262732	118800	2004 07
15264286	106600	2004 07
15264293	263650	2004 07
15264295	130000	2004 07
15265795	609057	2004 07
15266623	609162	2004 07
15269180	604391	2004 07
15269314	608895	2004 07
15269316	145980	2004 07
15269348	601977	2004 07
15271204	415000	2004 07
15271586	181500	2004 07
15273283	608800	2004 07
15273732	613659	2004 07
15273934	152700	2004 07
15274030	600850	2004 07
15274033	181500	2004 07
15277402	602485	2004 07
15277634	609634	2004 07
15277638	614519	2004 07
1527987	250850	1992 01
15280551	613688	2004 07
15280901	615969	2004 07
15282206	610938	2004 07
15282353	158300	2004 07
15286151	270400	2004 08
15286153	609006	2004 08
15286156	176670	2004 08
15286158	104290	2004 08
15286166	601885	2004 08
15286169	610623	2004 08
15286433	612628	2004 08
15286787	234500	2004 08
15286788	234500	2004 08
1528846	600649	1992 09
15289765	610978	2004 08
15290238	604320	2004 08
15292234	277410	2004 08
15292318	612797	2004 08
15292330	602025	2004 08
15292359	275100	2004 08
15294872	608175	2004 08
15295086	178600	2004 08
15296495	614074	2004 08
15300250	214800	2004 08
15300251	603688	2004 08
15300568	605479	2004 08
15303011	612740	2004 08
15304601	604563	2004 08
15306549	610245	2004 08
15313841	605361	2004 08
15313853	607136	2004 08
15314640	130650	2004 08
15314642	600151	2004 08
15316962	271700	2004 08
15316967	257980	2004 08
1531728	190900	1992 03
15317751	612281	2004 08
15317753	275210	2004 08
15317892	158330	2004 08
15322088	105400	2004 08
15322546	608629	2004 08
15322982	612712	2004 08
15322983	160500	2004 08
1532426	148350	1992 01
15324323	609352	2004 08
15326229	608516	2004 08
15326234	608516	2004 08
15326253	105400	2004 08
15326253	607641	2004 08
15326626	608940	2004 08
15327519	609135	2004 08
15328912	502000	2004 08
15329069	604364	2004 08
15329413	211980	2004 08
15331795	108010	2004 08
15333585	606593	2004 08
15333586	152700	2004 08
15334541	150699	2004 08
15337789	612132	2004 09
15338273	609135	2004 09
1533953	502000	1992 05
15340263	276300	2004 09
15342693	231300	2004 09
15342698	309549	2004 09
15342700	194190	2004 09
15342702	605373	2004 09
15342707	165300	2004 09
15342710	607323	2004 09
15342711	114480	2004 09
15345705	600807	2004 09
15346351	601813	2004 09
15346919	206900	2004 09
15347835	612635	2004 09
15349860	605909	2004 09
15349870	605909	2004 09
15351195	157640	2004 09
15351774	608516	2004 09
15354328	608874	2004 09
15356023	218700	2004 09
15356046	240800	2004 09
15356051	233420	2004 09
15356310	603553	2004 09
15356572	300584	2004 09
15358725	158590	2004 09
15358725	270685	2004 09
15358725	600794	2004 09
15358725	601472	2004 09
1536168	133020	1992 02
1536170	148820	1992 02
15362569	183086	2004 09
15362570	614838	2004 09
15365127	127750	2004 09
15365880	618018	2004 09
15365988	212138	2004 09
15367484	609049	2004 09
15367487	610504	2004 09
15367489	176270	2004 09
15367912	611775	2004 09
15368194	611493	2004 09
15368195	277600	2004 09
15368498	144250	2004 09
15368500	307000	2004 09
1536955	162200	1992 03
15370543	302200	2004 09
15370544	169150	2004 09
15370544	608161	2004 09
15370545	217300	2004 09
15372378	182980	2004 09
15372378	608627	2004 09
15372379	130650	2004 09
15372512	176920	2004 09
15372519	603457	2004 09
15372529	184840	2004 09
15373769	225410	2004 09
15378545	400045	2004 09
15381368	151623	2004 09
15381923	181500	2004 09
15383454	227650	2004 09
15384011	174000	2004 09
15384080	163950	2004 09
15385439	104310	2004 09
15385440	236792	2004 09
15385443	613161	2004 09
15386212	181500	2004 09
15386212	604906	2004 09
15386408	273300	2004 09
15389708	206900	2004 09
15389709	151100	2004 09
15389755	143465	2004 09
15389757	103780	2004 09
15390049	128235	2004 09
15399020	175200	1949 12
1541680	266140	1992 03
1542674	259730	1992 03
1544113	135290	1992 04
1544672	601894	1992 01
15448617	601885	2004 09
15449172	182940	2004 09
15449241	181500	2004 09
15452077	193220	2004 09
15452244	610424	2004 09
15452297	232500	2004 09
15452312	604187	2004 09
15452313	615883	2004 09
15452722	613827	2004 09
15454078	601005	2004 09
15455397	201300	2004 09
15459009	206100	2004 10
15459013	186580	2004 10
15459302	601859	2004 10
15459825	602481	2004 10
15459955	601583	2004 10
15459975	175900	2004 10
15461624	613554	2004 10
15461630	612423	2004 10
15461631	235200	2004 10
1546315	614866	1992 02
1546325	160900	1992 03
1546326	160900	1992 03
15466077	272120	2004 10
15466643	601154	2004 10
15466939	218700	2004 10
15466939	275200	2004 10
15467981	158900	2004 10
15467982	608629	2004 10
15468086	255310	2004 10
15470364	609307	2004 10
15470366	609153	2004 10
15472169	614962	2004 10
15472205	125853	2004 10
15472209	614372	2004 10
1547346	300653	1992 03
15474994	180104	2004 10
15475955	176430	2004 10
15475955	257300	2004 10
15477547	607459	2004 10
15477569	604563	2004 10
15478069	607948	2004 10
15479180	188890	2004 10
15479192	168000	2004 10
15479453	611953	2004 10
15479741	609040	2004 10
15482471	149200	2004 10
15483104	139300	2004 10
15483650	117550	2004 10
15486090	600630	2004 10
15486829	243500	2004 10
15487006	213300	2004 10
15488219	300523	2004 10
15488808	133780	2004 10
15489219	181500	2004 10
1548931	227650	1992 01
15489853	609040	2004 10
15489854	166700	2004 10
15492925	300672	2004 10
15494731	613886	2004 10
1549568	611162	1992 03
15496425	616325	2004 10
15496426	208550	2004 10
15496428	118800	2004 10
15496429	608320	2004 10
15496624	607277	2004 10
15498972	500005	2004 10
15499549	300672	2004 10
